image_id,file_name,file_path,produce_type,freshness_label,shelf_life_days,width,height,channels,format,file_size_kb,md5_hash,is_duplicate,duplicate_of
IMG_20251125_185809598_HDR,IMG_20251125_185809598_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Orange(9-20)/IMG_20251125_185809598_HDR.jpg,Orange,Semi-Fresh,9-20,512,512,3,JPEG,17.63,6a7c62de72c06973522975ecca8ea452,False,
aug_272_IMG_20260126_223705332_HDR,aug_272_IMG_20260126_223705332_HDR.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/aug_272_IMG_20260126_223705332_HDR.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,21.5,e6a016d885d62789a0113eb82abe285c,False,
aug_355_IMG-20251205-WA0040,aug_355_IMG-20251205-WA0040.jpg,/content/dataset_raw/Processed Data/Semi fresh Pineapple (15-25)/aug_355_IMG-20251205-WA0040.jpg,Pineapple,Semi-Fresh,15-25,512,512,3,JPEG,39.78,228e00dd3fc9b19508642972a543a869,False,
IMG_20260116_025905,IMG_20260116_025905.jpg,/content/dataset_raw/Processed Data/Semi Fresh Bittermelon ( 3-5)/IMG_20260116_025905.jpg,Bittermelon,Semi-Fresh,3-5,512,512,3,JPEG,16.23,e26a8916e78a75b90c7108569ab282da,False,
IMG-20260210-WA0031,IMG-20260210-WA0031.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/IMG-20260210-WA0031.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,28.85,7d4a43421059d2b8aa7ba2192cbccaea,False,
aug_38_IMG_20251127_191414334_HDR,aug_38_IMG_20251127_191414334_HDR.jpg,/content/dataset_raw/Processed Data/Rotten eggplant(8-15)/aug_38_IMG_20251127_191414334_HDR.jpg,Eggplant,Rotten,8-15,512,512,3,JPEG,22.46,560888c797587f48d3eaa9e2450750e3,False,
IMG_20251107_114512019_HDR_AE,IMG_20251107_114512019_HDR_AE.jpg,/content/dataset_raw/Processed Data/Fresh eggplant(1-4)/IMG_20251107_114512019_HDR_AE.jpg,Eggplant,Fresh,1-4,512,512,3,JPEG,25.43,50bdf435dfebb2fdb4f15046c5abb190,False,
aug_152_IMG_20251125_211426075_HDR,aug_152_IMG_20251125_211426075_HDR.jpg,/content/dataset_raw/Processed Data/Rotten eggplant(8-15)/aug_152_IMG_20251125_211426075_HDR.jpg,Eggplant,Rotten,8-15,512,512,3,JPEG,18.36,4f37ca7a279c5232712e070e399639ea,False,
aug_53_IMG_20251124_192836686_HDR,aug_53_IMG_20251124_192836686_HDR.jpg,/content/dataset_raw/Processed Data/Semi_Fresh eggplant(4-8)/aug_53_IMG_20251124_192836686_HDR.jpg,Eggplant,Semi-Fresh,4-8,512,512,3,JPEG,16.35,ba2c3b795b55365b0d8fc1bf685395dd,False,
aug_326_IMG_20251105_102043686_HDR_AE,aug_326_IMG_20251105_102043686_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/aug_326_IMG_20251105_102043686_HDR_AE.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,23.98,d5f8a1ae826cece9745d75365b5f0b28,False,
IMG_20251127_192000647_HDR,IMG_20251127_192000647_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251127_192000647_HDR.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,14.8,19090eb30bcf58ec55e00a012333ab28,False,
IMG_20251130_181853427_HDR,IMG_20251130_181853427_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Tomato(10-24)/IMG_20251130_181853427_HDR.jpg,Tomato,Semi-Fresh,10-24,512,512,3,JPEG,14.54,bb1200b22eee8d6c329d9f5790bcf415,False,
Fresh Malta (2),Fresh Malta (2).jpeg,/content/dataset_raw/Processed Data/Fresh Orange(1-9)/Fresh Malta (2).jpeg,Orange,Fresh,1-9,512,512,3,JPEG,24.57,baccd274c8521dff63129c13a33e4e15,False,
aug_248_IMG-20260128-WA0045,aug_248_IMG-20260128-WA0045.jpg,/content/dataset_raw/Processed Data/Rotten Pineapple(25-35)/aug_248_IMG-20260128-WA0045.jpg,Pineapple,Rotten,25-35,512,512,3,JPEG,43.95,d3261dbf99b45a5fbe6a235c855f76f5,False,
aug_98_IMG_20260122_215705700_HDR,aug_98_IMG_20260122_215705700_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/aug_98_IMG_20260122_215705700_HDR.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,23.25,b592f6a678cce5e0707ed788bfe76782,False,
aug_5_IMG_20260126_223636694_HDR,aug_5_IMG_20260126_223636694_HDR.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/aug_5_IMG_20260126_223636694_HDR.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,23.78,6dbf1b22baa25da7c4a8925b5c0d3e74,False,
aug_448_IMG_20251202_015507,aug_448_IMG_20251202_015507.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_448_IMG_20251202_015507.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,12.07,9e87893418a818cd87e4f6cb3ba58d1e,False,
aug_306_IMG_20251124_021829,aug_306_IMG_20251124_021829.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_306_IMG_20251124_021829.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,9.76,1e987d962375612087b04c37b9412eeb,False,
aug_135_IMG_20251113_124007747_HDR_AE,aug_135_IMG_20251113_124007747_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh Tomato(10-24)/aug_135_IMG_20251113_124007747_HDR_AE.jpg,Tomato,Semi-Fresh,10-24,512,512,3,JPEG,19.06,32870fe93a2b826bf8ecfdb9c30c50f6,False,
aug_275_IMG_20251201_133219412_HDR,aug_275_IMG_20251201_133219412_HDR.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/aug_275_IMG_20251201_133219412_HDR.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,14.73,9376ab0a8c7a6ae9e08c0fe04d1f289c,False,
aug_316_IMG_20260114_004508,aug_316_IMG_20260114_004508.jpg,/content/dataset_raw/Processed Data/Fresh Papaya(1-4)/aug_316_IMG_20260114_004508.jpg,Papaya,Fresh,1-4,512,512,3,JPEG,18.28,d6d27474fc2b9da6ef95d2ab251bb409,False,
IMG_20251110_094009500_HDR_AE,IMG_20251110_094009500_HDR_AE.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251110_094009500_HDR_AE.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,20.78,13035505dd9f8cc00e6d2059811be4e2,False,
aug_458_IMG-20260128-WA0012,aug_458_IMG-20260128-WA0012.jpg,/content/dataset_raw/Processed Data/Rotten Orange(20-35)/aug_458_IMG-20260128-WA0012.jpg,Orange,Rotten,20-35,512,512,3,JPEG,41.98,a2be7cb28964aac0774d28abb5397af4,False,
aug_115_IMG_20251120_203431072_HDR,aug_115_IMG_20251120_203431072_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Banana(1-4)/aug_115_IMG_20251120_203431072_HDR.jpg,Banana,Fresh,1-4,512,512,3,JPEG,19.03,7a76b2a9472d07a8fc5cfb48ec66b35a,False,
aug_136_IMG_20251104_131821580_HDR_AE,aug_136_IMG_20251104_131821580_HDR_AE.jpg,/content/dataset_raw/Processed Data/Fresh Banana(1-4)/aug_136_IMG_20251104_131821580_HDR_AE.jpg,Banana,Fresh,1-4,512,512,3,JPEG,23.66,4126c977da894cb134df529d6b3801a8,False,
aug_483_IMG_20260123_013740,aug_483_IMG_20260123_013740.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_483_IMG_20260123_013740.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,22.94,223c8d66cf620dc7fa53e6965a92aad5,False,
aug_21_IMG_20251124_193322570_HDR,aug_21_IMG_20251124_193322570_HDR.jpg,/content/dataset_raw/Processed Data/Semi_Fresh eggplant(4-8)/aug_21_IMG_20251124_193322570_HDR.jpg,Eggplant,Semi-Fresh,4-8,512,512,3,JPEG,13.22,78e21eb2a68b82196aebe519a186aaaf,False,
aug_536_IMG_20260202_032701,aug_536_IMG_20260202_032701.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_536_IMG_20260202_032701.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,25.71,9fec241df9944d4a8a5b15acc7d07096,False,
IMG_20251126_192708455_HDR,IMG_20251126_192708455_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251126_192708455_HDR.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,14.73,2c916bb5c40d315514e9e42e06c0e786,False,
aug_53_IMG_20251107_114014894_HDR_AE,aug_53_IMG_20251107_114014894_HDR_AE.jpg,/content/dataset_raw/Processed Data/Fresh Orange(1-9)/aug_53_IMG_20251107_114014894_HDR_AE.jpg,Orange,Fresh,1-9,512,512,3,JPEG,24.58,d1c5a0e0ebefb8a9351185a8e5cedcba,False,
IMG_20251123_221731827_HDR,IMG_20251123_221731827_HDR.jpg,/content/dataset_raw/Processed Data/Fresh eggplant(1-4)/IMG_20251123_221731827_HDR.jpg,Eggplant,Fresh,1-4,512,512,3,JPEG,16.37,7f32b453deba7b698d42711cdb84b5ac,False,
aug_382_IMG-20251205-WA0036,aug_382_IMG-20251205-WA0036.jpg,/content/dataset_raw/Processed Data/Semi fresh Pineapple (15-25)/aug_382_IMG-20251205-WA0036.jpg,Pineapple,Semi-Fresh,15-25,512,512,3,JPEG,36.1,645c5d3f1c5823540a9851ba16c1427d,False,
aug_316_IMG_20260204_152143,aug_316_IMG_20260204_152143.jpg,/content/dataset_raw/Processed Data/Fresh Cucumber(1-6)/aug_316_IMG_20260204_152143.jpg,Cucumber,Fresh,1-6,512,512,3,JPEG,16.23,fd561c3306045b0cfe8abdaca65a59d1,False,
IMG_20251122_205122322_HDR,IMG_20251122_205122322_HDR.jpg,/content/dataset_raw/Processed Data/Semi_Fresh eggplant(4-8)/IMG_20251122_205122322_HDR.jpg,Eggplant,Semi-Fresh,4-8,512,512,3,JPEG,15.9,7d80c3c7efc88c0042b6a7217d713e12,False,
IMG_20260204_152047,IMG_20260204_152047.jpg,/content/dataset_raw/Processed Data/Fresh Cucumber(1-6)/IMG_20260204_152047.jpg,Cucumber,Fresh,1-6,512,512,3,JPEG,17.08,8ed8816070aa62b616c72744cb3fefe7,False,
IMG_20260202_032742,IMG_20260202_032742.jpg,/content/dataset_raw/Processed Data/Rotten Papaya(7-12)/IMG_20260202_032742.jpg,Papaya,Rotten,7-12,512,512,3,JPEG,21.96,0e33ffbdc414f38fe6e4b81c52628777,False,
aug_283_IMG_20260204_152024,aug_283_IMG_20260204_152024.jpg,/content/dataset_raw/Processed Data/Fresh Cucumber(1-6)/aug_283_IMG_20260204_152024.jpg,Cucumber,Fresh,1-6,512,512,3,JPEG,19.74,233cc58c97b7141fac143e5d0d142b93,False,
IMG_20260130_163455,IMG_20260130_163455.jpg,/content/dataset_raw/Processed Data/Rotten Papaya(7-12)/IMG_20260130_163455.jpg,Papaya,Rotten,7-12,512,512,3,JPEG,25.97,6412d2c053827f10dcc047cd9f55911a,False,
aug_418_IMG_20251123_012423,aug_418_IMG_20251123_012423.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_418_IMG_20251123_012423.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,14.78,187c4b76994943dc97a6f2ed8cbe9dd8,False,
aug_188_IMG_20260122_003307,aug_188_IMG_20260122_003307.jpg,/content/dataset_raw/Processed Data/Semi Fresh Bittermelon ( 3-5)/aug_188_IMG_20260122_003307.jpg,Bittermelon,Semi-Fresh,3-5,512,512,3,JPEG,20.1,06a1f6679771a31d43dd0df584ebdfa0,False,
aug_3_IMG_20251127_193204587_HDR,aug_3_IMG_20251127_193204587_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Tomato(10-24)/aug_3_IMG_20251127_193204587_HDR.jpg,Tomato,Semi-Fresh,10-24,512,512,3,JPEG,9.72,7208a57a51847d9b068691b5607e9d29,False,
aug_238_IMG_20260123_013740,aug_238_IMG_20260123_013740.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_238_IMG_20260123_013740.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,22.9,2ad90a5026be8d137aaf2068ce9303bd,False,
aug_46_IMG_20251113_124244516_HDR_AE,aug_46_IMG_20251113_124244516_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh Orange(9-20)/aug_46_IMG_20251113_124244516_HDR_AE.jpg,Orange,Semi-Fresh,9-20,512,512,3,JPEG,25.32,4065c2e3f62a45fa70dae159078b66f5,False,
IMG_20251127_191717909_HDR,IMG_20251127_191717909_HDR.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/IMG_20251127_191717909_HDR.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,15.4,387f1757a1941cad2ed5334ca80ebff9,False,
IMG_20251110_094504778_HDR_AE,IMG_20251110_094504778_HDR_AE.jpg,/content/dataset_raw/Processed Data/Rotten eggplant(8-15)/IMG_20251110_094504778_HDR_AE.jpg,Eggplant,Rotten,8-15,512,512,3,JPEG,29.14,7016c834a85b3e08dfb05a9f4c1506b9,False,
IMG_20251117_140725015_HDR_AE,IMG_20251117_140725015_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh Orange(9-20)/IMG_20251117_140725015_HDR_AE.jpg,Orange,Semi-Fresh,9-20,512,512,3,JPEG,25.16,e519fc72a52a2da74cd083ce1b5cd831,False,
aug_86_IMG_20260120_004955,aug_86_IMG_20260120_004955.jpg,/content/dataset_raw/Processed Data/Rotten Bittermelon(5-8)/aug_86_IMG_20260120_004955.jpg,Bittermelon,Rotten,5-8,512,512,3,JPEG,27.07,cec9363e9a1bc38191470f6df8ed2543,False,
aug_171_IMG_20251125_210637322_HDR,aug_171_IMG_20251125_210637322_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Pineapple (15-25)/aug_171_IMG_20251125_210637322_HDR.jpg,Pineapple,Semi-Fresh,15-25,512,512,3,JPEG,39.13,e078adc6c31cdb9449c55fe748a7ba12,False,
aug_402_IMG_20251123_013400,aug_402_IMG_20251123_013400.jpg,/content/dataset_raw/Processed Data/Semi Fresh Bittermelon ( 3-5)/aug_402_IMG_20251123_013400.jpg,Bittermelon,Semi-Fresh,3-5,512,512,3,JPEG,21.81,1f671f8b4baa748f76fca01cbfa97b63,False,
aug_325_IMG_20251127_193342841_HDR,aug_325_IMG_20251127_193342841_HDR.jpg,/content/dataset_raw/Processed Data/Rotten Pineapple(25-35)/aug_325_IMG_20251127_193342841_HDR.jpg,Pineapple,Rotten,25-35,512,512,3,JPEG,41.61,5b8e499bcac2446f4e4a77ed2515621a,False,
aug_7_IMG-20251230-WA0035,aug_7_IMG-20251230-WA0035.jpg,/content/dataset_raw/Processed Data/Rotten Orange(20-35)/aug_7_IMG-20251230-WA0035.jpg,Orange,Rotten,20-35,512,512,3,JPEG,24.23,03f8abca43c5a56ca4742b0a270f78b1,False,
aug_343_IMG_20251123_013039,aug_343_IMG_20251123_013039.jpg,/content/dataset_raw/Processed Data/Semi Fresh Bittermelon ( 3-5)/aug_343_IMG_20251123_013039.jpg,Bittermelon,Semi-Fresh,3-5,512,512,3,JPEG,21.33,761f51449ca3f4a42481b3ff58e4e61b,False,
IMG_20251109_111824012_HDR_AE,IMG_20251109_111824012_HDR_AE.jpg,/content/dataset_raw/Processed Data/Rotten banana(7-13)/IMG_20251109_111824012_HDR_AE.jpg,Banana,Rotten,7-13,512,512,3,JPEG,28.94,09a26393bcfb608ad97ea471e6dc8cfb,False,
aug_202_IMG_20251124_021821,aug_202_IMG_20251124_021821.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_202_IMG_20251124_021821.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,14.22,a9fe580abe21f5e963ee64eae000063e,False,
aug_6_IMG_20260124_112901434_HDR_AE,aug_6_IMG_20260124_112901434_HDR_AE.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/aug_6_IMG_20260124_112901434_HDR_AE.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,25.02,ed6c9570ead80d27e2042ae92f707266,False,
aug_20_IMG_20251109_113032203_HDR_AE,aug_20_IMG_20251109_113032203_HDR_AE.jpg,/content/dataset_raw/Processed Data/Fresh pineapple(1-15)/aug_20_IMG_20251109_113032203_HDR_AE.jpg,Pineapple,Fresh,1-15,512,512,3,JPEG,49.31,a0aca2fc9cba1166fe126ed794276034,False,
aug_132_IMG-20260128-WA0012,aug_132_IMG-20260128-WA0012.jpg,/content/dataset_raw/Processed Data/Rotten Orange(20-35)/aug_132_IMG-20260128-WA0012.jpg,Orange,Rotten,20-35,512,512,3,JPEG,46.19,e795e020b79d048fd42a0057039e0690,False,
aug_83_IMG_20251123_222207958_HDR,aug_83_IMG_20251123_222207958_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Tomato(10-24)/aug_83_IMG_20251123_222207958_HDR.jpg,Tomato,Semi-Fresh,10-24,512,512,3,JPEG,18.08,a7503fa49b04cdabb36124943bfaba1b,False,
aug_414_IMG-20260128-WA0013,aug_414_IMG-20260128-WA0013.jpg,/content/dataset_raw/Processed Data/Rotten Orange(20-35)/aug_414_IMG-20260128-WA0013.jpg,Orange,Rotten,20-35,512,512,3,JPEG,25.31,d47005e89926757e18d35a67729b99ab,False,
IMG_20251117_160450,IMG_20251117_160450.jpg,/content/dataset_raw/Processed Data/Semi Fresh Cucumber(6-12)/IMG_20251117_160450.jpg,Cucumber,Semi-Fresh,6-12,512,512,3,JPEG,15.79,ddf1f1ed5c5fa46916da05beec1a4553,False,
IMG_20251124_192131500_HDR,IMG_20251124_192131500_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251124_192131500_HDR.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,13.78,d9fd873ddae4768b4facece35a4d499a,False,
aug_395_IMG_20260214_025210,aug_395_IMG_20260214_025210.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_395_IMG_20260214_025210.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,19.9,acdd3fa1d8b8633f1f6be5f2d8bf92a4,False,
aug_24_IMG_20251120_203601790_HDR,aug_24_IMG_20251120_203601790_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Banana(1-4)/aug_24_IMG_20251120_203601790_HDR.jpg,Banana,Fresh,1-4,512,512,3,JPEG,11.74,3c9831e0809327d8b4fe6b805f02fdf3,False,
aug_100_IMG_20251116_220135323_HDR,aug_100_IMG_20251116_220135323_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Tomato(10-24)/aug_100_IMG_20251116_220135323_HDR.jpg,Tomato,Semi-Fresh,10-24,512,512,3,JPEG,12.56,ce787d94a212540f4e921d49e901b9ce,False,
aug_411_IMG_20251123_012935,aug_411_IMG_20251123_012935.jpg,/content/dataset_raw/Processed Data/Fresh Papaya(1-4)/aug_411_IMG_20251123_012935.jpg,Papaya,Fresh,1-4,512,512,3,JPEG,17.29,880280676c04f5104b3e077446b86c2b,False,
aug_123_IMG_20260204_152229,aug_123_IMG_20260204_152229.jpg,/content/dataset_raw/Processed Data/Fresh Cucumber(1-6)/aug_123_IMG_20260204_152229.jpg,Cucumber,Fresh,1-6,512,512,3,JPEG,21.44,d2c583d1d3538c93fca0b1954096c92f,False,
aug_273_IMG_20260120_004728,aug_273_IMG_20260120_004728.jpg,/content/dataset_raw/Processed Data/Semi Fresh Bittermelon ( 3-5)/aug_273_IMG_20260120_004728.jpg,Bittermelon,Semi-Fresh,3-5,512,512,3,JPEG,20.12,d2f5f36031ba25e77813c9f44a006c8a,False,
aug_1_IMG-20251227-WA0032,aug_1_IMG-20251227-WA0032.jpg,/content/dataset_raw/Processed Data/Rotten Pineapple(25-35)/aug_1_IMG-20251227-WA0032.jpg,Pineapple,Rotten,25-35,512,512,3,JPEG,39.8,35b18d941ccee86576194f9af45481e1,False,
IMG_20251103_090424,IMG_20251103_090424.jpg,/content/dataset_raw/Processed Data/Rotten Papaya(7-12)/IMG_20251103_090424.jpg,Papaya,Rotten,7-12,512,512,3,JPEG,18.31,5985de5694db41ed4cf25b06d7942fa0,False,
IMG_20251123_221922891_HDR,IMG_20251123_221922891_HDR.jpg,/content/dataset_raw/Processed Data/Fresh eggplant(1-4)/IMG_20251123_221922891_HDR.jpg,Eggplant,Fresh,1-4,512,512,3,JPEG,14.97,629aa274f31af96ba88ab866d3238730,False,
IMG_20260116_025906,IMG_20260116_025906.jpg,/content/dataset_raw/Processed Data/Semi Fresh Bittermelon ( 3-5)/IMG_20260116_025906.jpg,Bittermelon,Semi-Fresh,3-5,512,512,3,JPEG,19.81,1296d70c49f999d2ec25261fef7a2f81,False,
aug_127_IMG_20260214_025258,aug_127_IMG_20260214_025258.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_127_IMG_20260214_025258.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,17.54,5dc99bdb97e54b36328d706de667b29f,False,
IMG_20251120_201559889_HDR,IMG_20251120_201559889_HDR.jpg,/content/dataset_raw/Processed Data/Fresh eggplant(1-4)/IMG_20251120_201559889_HDR.jpg,Eggplant,Fresh,1-4,512,512,3,JPEG,16.43,94d28abf0d6952d4eba4f9b5eab1f7d2,False,
aug_136_IMG_20251124_022549,aug_136_IMG_20251124_022549.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_136_IMG_20251124_022549.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,23.33,4a17fec9d85cc866f4458c34a78ffe5c,False,
aug_453_IMG-20251207-WA0021,aug_453_IMG-20251207-WA0021.jpg,/content/dataset_raw/Processed Data/Semi fresh Pineapple (15-25)/aug_453_IMG-20251207-WA0021.jpg,Pineapple,Semi-Fresh,15-25,512,512,3,JPEG,38.94,24d5aff1488f44cbbe6ff8a4361bfec5,False,
aug_393_IMG_20251110_094439924_HDR_AE,aug_393_IMG_20251110_094439924_HDR_AE.jpg,/content/dataset_raw/Processed Data/Rotten eggplant(8-15)/aug_393_IMG_20251110_094439924_HDR_AE.jpg,Eggplant,Rotten,8-15,512,512,3,JPEG,32.5,5ea2d0db643da0b1980a56565cd4117f,False,
IMG_20251121_144451888_HDR_AE,IMG_20251121_144451888_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh Orange(9-20)/IMG_20251121_144451888_HDR_AE.jpg,Orange,Semi-Fresh,9-20,512,512,3,JPEG,27.58,10dc4c0a1f73395b3252ac5b8e95d772,False,
IMG_20251118_164931369_HDR,IMG_20251118_164931369_HDR.jpg,/content/dataset_raw/Processed Data/Fresh eggplant(1-4)/IMG_20251118_164931369_HDR.jpg,Eggplant,Fresh,1-4,512,512,3,JPEG,19.58,03d237ac7d53a92650e573fa37c8d137,False,
IMG_20260120_005059,IMG_20260120_005059.jpg,/content/dataset_raw/Processed Data/Semi Fresh Cucumber(6-12)/IMG_20260120_005059.jpg,Cucumber,Semi-Fresh,6-12,512,512,3,JPEG,21.43,aeff47a5dc35eb45aaccd27a44c6b7ec,False,
aug_314_IMG_20260120_004728,aug_314_IMG_20260120_004728.jpg,/content/dataset_raw/Processed Data/Semi Fresh Bittermelon ( 3-5)/aug_314_IMG_20260120_004728.jpg,Bittermelon,Semi-Fresh,3-5,512,512,3,JPEG,19.95,85aeb86a2591afe0fc796a4d54ea4e4c,False,
IMG_20251126_190434752_HDR,IMG_20251126_190434752_HDR.jpg,/content/dataset_raw/Processed Data/Rotten banana(7-13)/IMG_20251126_190434752_HDR.jpg,Banana,Rotten,7-13,512,512,3,JPEG,26.3,90ec9cbc4b0587598654e814c5d67a78,False,
IMG_20260212_155240,IMG_20260212_155240.jpg,/content/dataset_raw/Processed Data/Semi Fresh Cucumber(6-12)/IMG_20260212_155240.jpg,Cucumber,Semi-Fresh,6-12,512,512,3,JPEG,17.88,f5eeb136f2bb457f2c3b75c8621d658b,False,
IMG_20260114_010602,IMG_20260114_010602.jpg,/content/dataset_raw/Processed Data/Fresh Bittermelon(1-3)/IMG_20260114_010602.jpg,Bittermelon,Fresh,1-3,512,512,3,JPEG,17.16,956d1c104471108811779450df005303,False,
aug_251_IMG_20251130_182542931_HDR,aug_251_IMG_20251130_182542931_HDR.jpg,/content/dataset_raw/Processed Data/Rotten Pineapple(25-35)/aug_251_IMG_20251130_182542931_HDR.jpg,Pineapple,Rotten,25-35,512,512,3,JPEG,40.39,bb0e4e667b9ad2016cba86f419092aa2,False,
aug_393_IMG_20260116_025835,aug_393_IMG_20260116_025835.jpg,/content/dataset_raw/Processed Data/Semi Fresh Bittermelon ( 3-5)/aug_393_IMG_20260116_025835.jpg,Bittermelon,Semi-Fresh,3-5,512,512,3,JPEG,14.59,434168be582b1364e34f70bfea148258,False,
aug_266_IMG-20251205-WA0034,aug_266_IMG-20251205-WA0034.jpg,/content/dataset_raw/Processed Data/Semi fresh Pineapple (15-25)/aug_266_IMG-20251205-WA0034.jpg,Pineapple,Semi-Fresh,15-25,512,512,3,JPEG,36.53,f9681f6e01a223dbc581a67bc7a5204d,False,
aug_101_IMG_20251123_222207958_HDR,aug_101_IMG_20251123_222207958_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Tomato(10-24)/aug_101_IMG_20251123_222207958_HDR.jpg,Tomato,Semi-Fresh,10-24,512,512,3,JPEG,18.99,4ca6de94e0b9a1f92c01ac0723ab103d,False,
IMG_20251124_190707657_HDR,IMG_20251124_190707657_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/IMG_20251124_190707657_HDR.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,19.39,a62169dd3e4706cbfc24b3d2001451b7,False,
IMG_20260124_113045335_HDR_AE,IMG_20260124_113045335_HDR_AE.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/IMG_20260124_113045335_HDR_AE.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,32.32,9f0ec68d1f401d2fb192475d64bbd4d4,False,
aug_408_IMG_20260214_025253,aug_408_IMG_20260214_025253.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_408_IMG_20260214_025253.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,20.94,9078d4b46dab766fa449b6f78bd94a70,False,
IMG-20251230-WA0041,IMG-20251230-WA0041.jpg,/content/dataset_raw/Processed Data/Rotten Orange(20-35)/IMG-20251230-WA0041.jpg,Orange,Rotten,20-35,512,512,3,JPEG,34.05,d24bbc2ce69087821865f09b336d4858,False,
IMG_20260212_155439,IMG_20260212_155439.jpg,/content/dataset_raw/Processed Data/Semi Fresh Cucumber(6-12)/IMG_20260212_155439.jpg,Cucumber,Semi-Fresh,6-12,512,512,3,JPEG,16.53,83d27b70c398505fba99a7c172b0da3b,False,
aug_5_IMG_20260123_013656_1,aug_5_IMG_20260123_013656_1.jpg,/content/dataset_raw/Processed Data/Rotten Papaya(7-12)/aug_5_IMG_20260123_013656_1.jpg,Papaya,Rotten,7-12,512,512,3,JPEG,19.45,4ac247728e7e0019b100798028fb49e6,False,
aug_274_IMG_20251127_190535180_HDR,aug_274_IMG_20251127_190535180_HDR.jpg,/content/dataset_raw/Processed Data/Rotten banana(7-13)/aug_274_IMG_20251127_190535180_HDR.jpg,Banana,Rotten,7-13,512,512,3,JPEG,32.17,844323f201c355da6f9d569e2ef3110f,False,
